SKU,Date,Qty,Amount,Category,sales_last_7_days,day_of_week,month,previous_day_sales,previous_week_sales,previous_2_day_sales,previous_3_day_sales,rolling_mean_3,rolling_mean_7
J0119-TP-S,2022-06-08,1,758.0,Top,9.0,2,6,1.0,1.0,1.0,1.0,1.0,1.2857142857142858
J0119-TP-S,2022-06-09,3,2274.0,Top,11.0,3,6,1.0,1.0,1.0,1.0,1.6666666666666667,1.5714285714285714
J0119-TP-S,2022-06-10,1,758.0,Top,11.0,4,6,3.0,1.0,1.0,1.0,1.6666666666666667,1.5714285714285714
J0119-TP-S,2022-06-12,2,1516.0,Top,10.0,6,6,1.0,3.0,3.0,1.0,2.0,1.4285714285714286
J0119-TP-XL,2022-04-17,3,1620.0,Top,15.0,6,4,2.0,2.0,1.0,3.0,2.0,2.142857142857143
J0119-TP-XL,2022-04-18,4,2160.0,Top,18.0,0,4,3.0,1.0,2.0,1.0,3.0,2.5714285714285716
J0119-TP-XL,2022-04-20,1,540.0,Top,15.0,2,4,4.0,4.0,3.0,2.0,2.6666666666666665,2.142857142857143
J0119-TP-XL,2022-04-21,5,2700.0,Top,19.0,3,4,1.0,1.0,4.0,3.0,3.3333333333333335,2.7142857142857144
J0119-TP-XL,2022-04-23,6,3240.0,Top,22.0,5,4,5.0,3.0,1.0,4.0,4.0,3.142857142857143
J0119-TP-XL,2022-04-24,1,540.0,Top,22.0,6,4,6.0,1.0,5.0,1.0,4.0,3.142857142857143
J0119-TP-XL,2022-04-25,1,540.0,Top,21.0,0,4,1.0,2.0,6.0,5.0,2.6666666666666665,3.0
J0119-TP-XL,2022-04-26,2,1080.0,Top,20.0,1,4,1.0,3.0,1.0,6.0,1.3333333333333333,2.857142857142857
J0119-TP-XL,2022-04-27,2,1080.0,Top,18.0,2,4,2.0,4.0,1.0,1.0,1.6666666666666667,2.5714285714285716
J0119-TP-XL,2022-04-28,2,1080.0,Top,19.0,3,4,2.0,1.0,2.0,1.0,2.0,2.7142857142857144
J0119-TP-XL,2022-04-30,3,1620.0,Top,17.0,5,4,2.0,5.0,2.0,2.0,2.3333333333333335,2.4285714285714284
J0119-TP-XL,2022-05-02,1,540.0,Top,12.0,0,5,3.0,6.0,2.0,2.0,2.0,1.7142857142857142
J0119-TP-XL,2022-05-03,1,540.0,Top,12.0,1,5,1.0,1.0,3.0,2.0,1.6666666666666667,1.7142857142857142
J0119-TP-XL,2022-05-04,4,2160.0,Top,15.0,2,5,1.0,1.0,1.0,3.0,2.0,2.142857142857143
J0119-TP-XL,2022-05-05,1,540.0,Top,14.0,3,5,4.0,2.0,1.0,1.0,2.0,2.0
J0119-TP-XL,2022-05-06,3,1630.0,Top,15.0,4,5,1.0,2.0,4.0,1.0,2.6666666666666665,2.142857142857143
J0119-TP-XL,2022-05-07,3,1650.0,Top,16.0,5,5,3.0,2.0,1.0,4.0,2.3333333333333335,2.2857142857142856
J0119-TP-XL,2022-05-08,1,550.0,Top,14.0,6,5,3.0,3.0,3.0,1.0,2.3333333333333335,2.0
J0119-TP-XL,2022-05-10,3,1722.0,Top,16.0,1,5,1.0,1.0,3.0,3.0,2.3333333333333335,2.2857142857142856
J0119-TP-XL,2022-05-11,1,574.0,Top,16.0,2,5,3.0,1.0,1.0,3.0,1.6666666666666667,2.2857142857142856
J0119-TP-XL,2022-05-12,1,574.0,Top,13.0,3,5,1.0,4.0,3.0,1.0,1.6666666666666667,1.8571428571428572
J0119-TP-XL,2022-05-13,3,1722.0,Top,15.0,4,5,1.0,1.0,1.0,3.0,1.6666666666666667,2.142857142857143
J0119-TP-XL,2022-05-14,4,2296.0,Top,16.0,5,5,3.0,3.0,1.0,1.0,2.6666666666666665,2.2857142857142856
J0119-TP-XL,2022-05-15,2,1148.0,Top,15.0,6,5,4.0,3.0,3.0,1.0,3.0,2.142857142857143
J0119-TP-XL,2022-05-16,1,574.0,Top,15.0,0,5,2.0,1.0,4.0,3.0,2.3333333333333335,2.142857142857143
J0119-TP-XL,2022-05-17,3,1722.0,Top,15.0,1,5,1.0,3.0,2.0,4.0,2.0,2.142857142857143
J0119-TP-XL,2022-05-18,1,574.0,Top,15.0,2,5,3.0,1.0,1.0,2.0,1.6666666666666667,2.142857142857143
J0119-TP-XL,2022-05-19,2,1148.0,Top,16.0,3,5,1.0,1.0,3.0,1.0,2.0,2.2857142857142856
J0119-TP-XL,2022-05-20,4,1722.0,Top,17.0,4,5,2.0,3.0,1.0,3.0,2.3333333333333335,2.4285714285714284
J0119-TP-XL,2022-05-21,4,2296.0,Top,17.0,5,5,4.0,4.0,2.0,1.0,3.3333333333333335,2.4285714285714284
J0119-TP-XL,2022-05-22,10,5166.0,Top,25.0,6,5,4.0,2.0,4.0,2.0,6.0,3.5714285714285716
J0119-TP-XL,2022-05-24,3,1722.0,Top,27.0,1,5,10.0,1.0,4.0,4.0,5.666666666666667,3.857142857142857
J0119-TP-XL,2022-05-25,4,2296.0,Top,28.0,2,5,3.0,3.0,10.0,4.0,5.666666666666667,4.0
J0119-TP-XL,2022-05-26,2,1148.0,Top,29.0,3,5,4.0,1.0,3.0,10.0,3.0,4.142857142857143
J0119-TP-XL,2022-05-27,3,1722.0,Top,30.0,4,5,2.0,2.0,4.0,3.0,3.0,4.285714285714286
J0119-TP-XL,2022-05-28,4,2296.0,Top,30.0,5,5,3.0,4.0,2.0,4.0,3.0,4.285714285714286
J0119-TP-XL,2022-05-30,3,1722.0,Top,29.0,0,5,4.0,4.0,3.0,2.0,3.3333333333333335,4.142857142857143
J0119-TP-XL,2022-05-31,5,2870.0,Top,24.0,1,5,3.0,10.0,4.0,3.0,4.0,3.4285714285714284
J0119-TP-XL,2022-06-01,4,2200.0,Top,25.0,2,6,5.0,3.0,3.0,4.0,4.0,3.5714285714285716
J0119-TP-XL,2022-06-02,2,1100.0,Top,23.0,3,6,4.0,4.0,5.0,3.0,3.6666666666666665,3.2857142857142856
J0119-TP-XL,2022-06-03,1,758.0,Top,22.0,4,6,2.0,2.0,4.0,5.0,2.3333333333333335,3.142857142857143
J0119-TP-XL,2022-06-04,1,758.0,Top,20.0,5,6,1.0,3.0,2.0,4.0,1.3333333333333333,2.857142857142857
J0119-TP-XL,2022-06-05,3,2274.0,Top,19.0,6,6,1.0,4.0,1.0,2.0,1.6666666666666667,2.7142857142857144
J0119-TP-XL,2022-06-06,2,1516.0,Top,18.0,0,6,3.0,3.0,1.0,1.0,2.0,2.5714285714285716
J0119-TP-XL,2022-06-07,2,1516.0,Top,15.0,1,6,2.0,5.0,3.0,1.0,2.3333333333333335,2.142857142857143
J0119-TP-XL,2022-06-09,2,1516.0,Top,13.0,3,6,2.0,4.0,2.0,3.0,2.0,1.8571428571428572
J0119-TP-XL,2022-06-11,3,2274.0,Top,14.0,5,6,2.0,2.0,2.0,2.0,2.3333333333333335,2.0
J0119-TP-XL,2022-06-12,3,2274.0,Top,16.0,6,6,3.0,1.0,2.0,2.0,2.6666666666666665,2.2857142857142856
J0119-TP-XL,2022-06-13,5,3790.0,Top,20.0,0,6,3.0,1.0,3.0,2.0,3.6666666666666665,2.857142857142857
J0119-TP-XL,2022-06-14,2,1332.0,Top,19.0,1,6,5.0,3.0,3.0,3.0,3.3333333333333335,2.7142857142857144
J0119-TP-XL,2022-06-16,1,758.0,Top,18.0,3,6,2.0,2.0,5.0,3.0,2.6666666666666665,2.5714285714285716
J0119-TP-XL,2022-06-17,2,1516.0,Top,18.0,4,6,1.0,2.0,2.0,5.0,1.6666666666666667,2.5714285714285716
J0119-TP-XL,2022-06-20,1,758.0,Top,17.0,0,6,2.0,2.0,1.0,2.0,1.3333333333333333,2.4285714285714284
J0119-TP-XL,2022-06-21,1,758.0,Top,15.0,1,6,1.0,3.0,2.0,1.0,1.3333333333333333,2.142857142857143
J0119-TP-XL,2022-06-25,1,758.0,Top,13.0,5,6,1.0,3.0,1.0,2.0,1.0,1.8571428571428572
J0119-TP-XL,2022-06-26,1,758.0,Top,9.0,6,6,1.0,5.0,1.0,1.0,1.0,1.2857142857142858
J0119-TP-XL,2022-06-28,1,758.0,Top,8.0,1,6,1.0,2.0,1.0,1.0,1.0,1.1428571428571428
J0119-TP-XS,2022-06-07,1,758.0,Top,7.0,1,6,1.0,1.0,1.0,1.0,1.0,1.0
J0119-TP-XS,2022-06-10,2,1516.0,Top,8.0,4,6,1.0,1.0,1.0,1.0,1.3333333333333333,1.1428571428571428
J0119-TP-XS,2022-06-14,1,758.0,Top,8.0,1,6,2.0,1.0,1.0,1.0,1.3333333333333333,1.1428571428571428
J0119-TP-XXL,2022-04-23,2,1080.0,Top,13.0,5,4,2.0,1.0,1.0,3.0,1.6666666666666667,1.8571428571428572
J0119-TP-XXL,2022-04-24,3,1620.0,Top,13.0,6,4,2.0,3.0,2.0,1.0,2.3333333333333335,1.8571428571428572
J0119-TP-XXL,2022-04-25,3,1620.0,Top,15.0,0,4,3.0,1.0,2.0,2.0,2.6666666666666665,2.142857142857143
J0119-TP-XXL,2022-04-27,3,1620.0,Top,17.0,2,4,3.0,1.0,3.0,2.0,3.0,2.4285714285714284
J0119-TP-XXL,2022-04-29,5,2700.0,Top,19.0,4,4,3.0,3.0,3.0,3.0,3.6666666666666665,2.7142857142857144
J0119-TP-XXL,2022-04-30,1,540.0,Top,19.0,5,4,5.0,1.0,3.0,3.0,3.0,2.7142857142857144
J0119-TP-XXL,2022-05-01,1,574.0,Top,18.0,6,5,1.0,2.0,5.0,3.0,2.3333333333333335,2.5714285714285716
J0119-TP-XXL,2022-05-04,1,540.0,Top,17.0,2,5,1.0,2.0,1.0,5.0,1.0,2.4285714285714284
J0119-TP-XXL,2022-05-05,1,540.0,Top,15.0,3,5,1.0,3.0,1.0,1.0,1.0,2.142857142857143
J0119-TP-XXL,2022-05-06,2,1080.0,Top,14.0,4,5,1.0,3.0,1.0,1.0,1.3333333333333333,2.0
J0119-TP-XXL,2022-05-07,1,550.0,Top,12.0,5,5,2.0,3.0,1.0,1.0,1.3333333333333333,1.7142857142857142
J0119-TP-XXL,2022-05-08,2,550.0,Top,9.0,6,5,1.0,5.0,2.0,1.0,1.6666666666666667,1.2857142857142858
J0119-TP-XXL,2022-05-09,1,574.0,Top,9.0,0,5,2.0,1.0,1.0,2.0,1.3333333333333333,1.2857142857142858
J0119-TP-XXL,2022-05-10,2,1148.0,Top,10.0,1,5,1.0,1.0,2.0,1.0,1.6666666666666667,1.4285714285714286
J0119-TP-XXL,2022-05-11,1,574.0,Top,10.0,2,5,2.0,1.0,1.0,2.0,1.3333333333333333,1.4285714285714286
J0119-TP-XXL,2022-05-12,1,574.0,Top,10.0,3,5,1.0,1.0,2.0,1.0,1.3333333333333333,1.4285714285714286
J0119-TP-XXL,2022-05-13,2,1148.0,Top,10.0,4,5,1.0,2.0,1.0,2.0,1.3333333333333333,1.4285714285714286
J0119-TP-XXL,2022-05-14,3,1722.0,Top,12.0,5,5,2.0,1.0,1.0,1.0,2.0,1.7142857142857142
J0119-TP-XXL,2022-05-15,4,2296.0,Top,14.0,6,5,3.0,2.0,2.0,1.0,3.0,2.0
J0119-TP-XXL,2022-05-16,3,1722.0,Top,16.0,0,5,4.0,1.0,3.0,2.0,3.3333333333333335,2.2857142857142856
J0119-TP-XXL,2022-05-17,3,1722.0,Top,17.0,1,5,3.0,2.0,4.0,3.0,3.3333333333333335,2.4285714285714284
J0119-TP-XXL,2022-05-18,2,574.0,Top,18.0,2,5,3.0,1.0,3.0,4.0,2.6666666666666665,2.5714285714285716
J0119-TP-XXL,2022-05-19,3,1722.0,Top,20.0,3,5,2.0,1.0,3.0,3.0,2.6666666666666665,2.857142857142857
J0119-TP-XXL,2022-05-20,2,1148.0,Top,20.0,4,5,3.0,2.0,2.0,3.0,2.3333333333333335,2.857142857142857
J0119-TP-XXL,2022-05-21,3,1722.0,Top,20.0,5,5,2.0,3.0,3.0,2.0,2.6666666666666665,2.857142857142857
J0119-TP-XXL,2022-05-22,5,2870.0,Top,21.0,6,5,3.0,4.0,2.0,3.0,3.3333333333333335,3.0
J0119-TP-XXL,2022-05-23,7,4018.0,Top,25.0,0,5,5.0,3.0,3.0,2.0,5.0,3.5714285714285716
J0119-TP-XXL,2022-05-24,5,2870.0,Top,27.0,1,5,7.0,3.0,5.0,3.0,5.666666666666667,3.857142857142857
J0119-TP-XXL,2022-05-25,4,2296.0,Top,29.0,2,5,5.0,2.0,7.0,5.0,5.333333333333333,4.142857142857143
J0119-TP-XXL,2022-05-26,2,1148.0,Top,28.0,3,5,4.0,3.0,5.0,7.0,3.6666666666666665,4.0
J0119-TP-XXL,2022-05-27,3,1722.0,Top,29.0,4,5,2.0,2.0,4.0,5.0,3.0,4.142857142857143
J0119-TP-XXL,2022-05-28,8,4592.0,Top,34.0,5,5,3.0,3.0,2.0,4.0,4.333333333333333,4.857142857142857
J0119-TP-XXL,2022-05-29,5,2870.0,Top,34.0,6,5,8.0,5.0,3.0,2.0,5.333333333333333,4.857142857142857
J0119-TP-XXL,2022-05-30,4,2296.0,Top,31.0,0,5,5.0,7.0,8.0,3.0,5.666666666666667,4.428571428571429
J0119-TP-XXL,2022-05-31,2,1148.0,Top,28.0,1,5,4.0,5.0,5.0,8.0,3.6666666666666665,4.0
J0119-TP-XXL,2022-06-01,1,574.0,Top,25.0,2,6,2.0,4.0,4.0,5.0,2.3333333333333335,3.5714285714285716
J0119-TP-XXL,2022-06-02,3,1650.0,Top,26.0,3,6,1.0,2.0,2.0,4.0,2.0,3.7142857142857144
J0119-TP-XXL,2022-06-03,2,1308.0,Top,25.0,4,6,3.0,3.0,1.0,2.0,2.0,3.5714285714285716
J0119-TP-XXL,2022-06-04,1,758.0,Top,18.0,5,6,2.0,8.0,3.0,1.0,2.0,2.5714285714285716
J0119-TP-XXL,2022-06-05,3,2274.0,Top,16.0,6,6,1.0,5.0,2.0,3.0,2.0,2.2857142857142856
J0119-TP-XXL,2022-06-06,1,758.0,Top,13.0,0,6,3.0,4.0,1.0,2.0,1.6666666666666667,1.8571428571428572
J0119-TP-XXL,2022-06-07,2,1516.0,Top,13.0,1,6,1.0,2.0,3.0,1.0,2.0,1.8571428571428572
J0119-TP-XXL,2022-06-08,1,758.0,Top,13.0,2,6,2.0,1.0,1.0,3.0,1.3333333333333333,1.8571428571428572
J0119-TP-XXL,2022-06-09,4,3032.0,Top,14.0,3,6,1.0,3.0,2.0,1.0,2.3333333333333335,2.0
J0119-TP-XXL,2022-06-11,3,2274.0,Top,15.0,5,6,4.0,2.0,1.0,2.0,2.6666666666666665,2.142857142857143
J0119-TP-XXL,2022-06-12,3,2274.0,Top,17.0,6,6,3.0,1.0,4.0,1.0,3.3333333333333335,2.4285714285714284
J0119-TP-XXL,2022-06-13,1,758.0,Top,15.0,0,6,3.0,3.0,3.0,4.0,2.3333333333333335,2.142857142857143
J0119-TP-XXL,2022-06-14,3,2274.0,Top,17.0,1,6,1.0,1.0,3.0,3.0,2.3333333333333335,2.4285714285714284
J0119-TP-XXL,2022-06-15,1,758.0,Top,16.0,2,6,3.0,2.0,1.0,3.0,1.6666666666666667,2.2857142857142856
J0119-TP-XXL,2022-06-16,1,758.0,Top,16.0,3,6,1.0,1.0,3.0,1.0,1.6666666666666667,2.2857142857142856
J0119-TP-XXL,2022-06-21,1,758.0,Top,13.0,1,6,1.0,4.0,1.0,3.0,1.0,1.8571428571428572
J0119-TP-XXL,2022-06-23,1,758.0,Top,11.0,3,6,1.0,3.0,1.0,1.0,1.0,1.5714285714285714
J0119-TP-XXL,2022-06-26,1,758.0,Top,9.0,6,6,1.0,3.0,1.0,1.0,1.0,1.2857142857142858
J0119-TP-XXL,2022-06-28,1,758.0,Top,9.0,1,6,1.0,1.0,1.0,1.0,1.0,1.2857142857142858
J0119-TP-XXXL,2022-04-20,1,540.0,Top,15.0,2,4,2.0,2.0,3.0,2.0,2.0,2.142857142857143
J0119-TP-XXXL,2022-04-22,2,1080.0,Top,15.0,4,4,1.0,2.0,2.0,3.0,1.6666666666666667,2.142857142857143
J0119-TP-XXXL,2022-04-23,1,540.0,Top,12.0,5,4,2.0,4.0,1.0,2.0,1.3333333333333333,1.7142857142857142
J0119-TP-XXXL,2022-04-24,1,540.0,Top,12.0,6,4,1.0,1.0,2.0,1.0,1.3333333333333333,1.7142857142857142
J0119-TP-XXXL,2022-04-25,4,2160.0,Top,14.0,0,4,1.0,2.0,1.0,2.0,2.0,2.0
J0119-TP-XXXL,2022-04-26,2,1080.0,Top,13.0,1,4,4.0,3.0,1.0,1.0,2.3333333333333335,1.8571428571428572
J0119-TP-XXXL,2022-04-27,1,540.0,Top,12.0,2,4,2.0,2.0,4.0,1.0,2.3333333333333335,1.7142857142857142
J0119-TP-XXXL,2022-04-28,2,1114.0,Top,13.0,3,4,1.0,1.0,2.0,4.0,1.6666666666666667,1.8571428571428572
J0119-TP-XXXL,2022-04-30,1,540.0,Top,12.0,5,4,2.0,2.0,1.0,2.0,1.3333333333333333,1.7142857142857142
J0119-TP-XXXL,2022-05-01,2,1148.0,Top,13.0,6,5,1.0,1.0,2.0,1.0,1.6666666666666667,1.8571428571428572
J0119-TP-XXXL,2022-05-03,3,1080.0,Top,15.0,1,5,2.0,1.0,1.0,2.0,2.0,2.142857142857143
J0119-TP-XXXL,2022-05-04,1,540.0,Top,12.0,2,5,3.0,4.0,2.0,1.0,2.0,1.7142857142857142
J0119-TP-XXXL,2022-05-05,2,1080.0,Top,12.0,3,5,1.0,2.0,3.0,2.0,2.0,1.7142857142857142
J0119-TP-XXXL,2022-05-06,1,540.0,Top,12.0,4,5,2.0,1.0,1.0,3.0,1.3333333333333333,1.7142857142857142
J0119-TP-XXXL,2022-05-07,2,1100.0,Top,12.0,5,5,1.0,2.0,2.0,1.0,1.6666666666666667,1.7142857142857142
J0119-TP-XXXL,2022-05-08,3,1650.0,Top,14.0,6,5,2.0,1.0,1.0,2.0,2.0,2.0
J0119-TP-XXXL,2022-05-10,2,1148.0,Top,14.0,1,5,3.0,2.0,2.0,1.0,2.3333333333333335,2.0
J0119-TP-XXXL,2022-05-12,5,2870.0,Top,16.0,3,5,2.0,3.0,3.0,2.0,3.3333333333333335,2.2857142857142856
J0119-TP-XXXL,2022-05-13,2,1148.0,Top,17.0,4,5,5.0,1.0,2.0,3.0,3.0,2.4285714285714284
J0119-TP-XXXL,2022-05-15,8,4592.0,Top,23.0,6,5,2.0,2.0,5.0,2.0,5.0,3.2857142857142856
J0119-TP-XXXL,2022-05-16,2,1148.0,Top,24.0,0,5,8.0,1.0,2.0,5.0,4.0,3.4285714285714284
J0119-TP-XXXL,2022-05-17,5,2870.0,Top,27.0,1,5,2.0,2.0,8.0,2.0,5.0,3.857142857142857
J0119-TP-XXXL,2022-05-18,3,1722.0,Top,27.0,2,5,5.0,3.0,2.0,8.0,3.3333333333333335,3.857142857142857
J0119-TP-XXXL,2022-05-19,3,1722.0,Top,28.0,3,5,3.0,2.0,5.0,2.0,3.6666666666666665,4.0
J0119-TP-XXXL,2022-05-20,4,2296.0,Top,27.0,4,5,3.0,5.0,3.0,5.0,3.3333333333333335,3.857142857142857
J0119-TP-XXXL,2022-05-21,4,2296.0,Top,29.0,5,5,4.0,2.0,3.0,3.0,3.6666666666666665,4.142857142857143
J0119-TP-XXXL,2022-05-22,4,2296.0,Top,25.0,6,5,4.0,8.0,4.0,3.0,4.0,3.5714285714285716
J0119-TP-XXXL,2022-05-23,5,2870.0,Top,28.0,0,5,4.0,2.0,4.0,4.0,4.333333333333333,4.0
J0119-TP-XXXL,2022-05-24,9,5166.0,Top,32.0,1,5,5.0,5.0,4.0,4.0,6.0,4.571428571428571
J0119-TP-XXXL,2022-05-25,2,1148.0,Top,31.0,2,5,9.0,3.0,5.0,4.0,5.333333333333333,4.428571428571429
J0119-TP-XXXL,2022-05-27,2,1148.0,Top,30.0,4,5,2.0,3.0,9.0,5.0,4.333333333333333,4.285714285714286
J0119-TP-XXXL,2022-05-28,5,2870.0,Top,31.0,5,5,2.0,4.0,2.0,9.0,3.0,4.428571428571429
J0119-TP-XXXL,2022-05-29,9,4592.0,Top,36.0,6,5,5.0,4.0,2.0,2.0,5.333333333333333,5.142857142857143
J0119-TP-XXXL,2022-05-30,2,1148.0,Top,34.0,0,5,9.0,4.0,5.0,2.0,5.333333333333333,4.857142857142857
J0119-TP-XXXL,2022-05-31,4,1722.0,Top,33.0,1,5,2.0,5.0,9.0,5.0,5.0,4.714285714285714
J0119-TP-XXXL,2022-06-01,3,1650.0,Top,27.0,2,6,4.0,9.0,2.0,9.0,3.0,3.857142857142857
J0119-TP-XXXL,2022-06-02,2,1100.0,Top,27.0,3,6,3.0,2.0,4.0,2.0,3.0,3.857142857142857
J0119-TP-XXXL,2022-06-03,1,550.0,Top,26.0,4,6,2.0,2.0,3.0,4.0,2.0,3.7142857142857144
J0119-TP-XXXL,2022-06-05,1,758.0,Top,22.0,6,6,1.0,5.0,2.0,3.0,1.3333333333333333,3.142857142857143
J0119-TP-XXXL,2022-06-06,4,3032.0,Top,17.0,0,6,1.0,9.0,1.0,2.0,2.0,2.4285714285714284
J0119-TP-XXXL,2022-06-08,4,3072.0,Top,19.0,2,6,4.0,2.0,1.0,1.0,3.0,2.7142857142857144
J0119-TP-XXXL,2022-06-09,1,758.0,Top,16.0,3,6,4.0,4.0,4.0,1.0,3.0,2.2857142857142856
J0119-TP-XXXL,2022-06-10,2,1516.0,Top,15.0,4,6,1.0,3.0,4.0,4.0,2.3333333333333335,2.142857142857143
J0119-TP-XXXL,2022-06-11,2,1516.0,Top,15.0,5,6,2.0,2.0,1.0,4.0,1.6666666666666667,2.142857142857143
J0119-TP-XXXL,2022-06-12,4,3032.0,Top,18.0,6,6,2.0,1.0,2.0,1.0,2.6666666666666665,2.5714285714285716
J0119-TP-XXXL,2022-06-13,3,2274.0,Top,20.0,0,6,4.0,1.0,2.0,2.0,3.0,2.857142857142857
J0119-TP-XXXL,2022-06-15,1,758.0,Top,17.0,2,6,3.0,4.0,4.0,2.0,2.6666666666666665,2.4285714285714284
J0119-TP-XXXL,2022-06-21,1,758.0,Top,14.0,1,6,1.0,4.0,3.0,4.0,1.6666666666666667,2.0
J0119-TP-XXXL,2022-06-28,1,574.0,Top,14.0,1,6,1.0,1.0,1.0,3.0,1.0,2.0
J0122-TP-S,2022-06-11,1,330.0,Top,8.0,5,6,1.0,1.0,1.0,2.0,1.0,1.1428571428571428
J0122-TP-S,2022-06-26,1,330.0,Top,8.0,6,6,1.0,1.0,1.0,1.0,1.0,1.1428571428571428
J0122-TP-S,2022-06-29,1,330.0,Top,8.0,2,6,1.0,1.0,1.0,1.0,1.0,1.1428571428571428
J0122-TP-XXL,2022-04-23,1,329.0,Top,10.0,5,4,2.0,2.0,2.0,1.0,1.6666666666666667,1.4285714285714286
J0122-TP-XXL,2022-04-24,1,329.0,Top,10.0,6,4,1.0,1.0,2.0,2.0,1.3333333333333333,1.4285714285714286
J0122-TP-XXL,2022-04-27,1,329.0,Top,9.0,2,4,1.0,2.0,1.0,2.0,1.0,1.2857142857142858
J0122-TP-XXL,2022-05-04,1,329.0,Top,9.0,2,5,1.0,1.0,1.0,1.0,1.0,1.2857142857142858
J0122-TP-XXL,2022-05-07,1,320.0,Top,9.0,5,5,1.0,1.0,1.0,1.0,1.0,1.2857142857142858
J0122-TP-XXL,2022-05-08,1,320.0,Top,8.0,6,5,1.0,2.0,1.0,1.0,1.0,1.1428571428571428
J0122-TP-XXL,2022-05-19,1,330.0,Top,7.0,3,5,1.0,2.0,1.0,1.0,1.0,1.0
J0122-TP-XXL,2022-06-26,1,330.0,Top,7.0,6,6,1.0,1.0,1.0,1.0,1.0,1.0
J0122-TP-XXXL,2022-04-25,1,329.0,Top,13.0,0,4,1.0,3.0,1.0,1.0,1.0,1.8571428571428572
J0122-TP-XXXL,2022-04-26,3,987.0,Top,13.0,1,4,1.0,3.0,1.0,1.0,1.6666666666666667,1.8571428571428572
J0122-TP-XXXL,2022-04-29,1,329.0,Top,11.0,4,4,3.0,3.0,1.0,1.0,1.6666666666666667,1.5714285714285714
J0122-TP-XXXL,2022-05-10,1,330.0,Top,9.0,1,5,1.0,3.0,3.0,1.0,1.6666666666666667,1.2857142857142858
J0122-TP-XXXL,2022-05-15,1,330.0,Top,9.0,6,5,1.0,1.0,1.0,3.0,1.0,1.2857142857142858
J0122-TP-XXXL,2022-05-16,1,330.0,Top,9.0,0,5,1.0,1.0,1.0,1.0,1.0,1.2857142857142858
J0122-TP-XXXL,2022-05-18,1,330.0,Top,9.0,2,5,1.0,1.0,1.0,1.0,1.0,1.2857142857142858
J0122-TP-XXXL,2022-05-19,1,330.0,Top,9.0,3,5,1.0,1.0,1.0,1.0,1.0,1.2857142857142858
J0122-TP-XXXL,2022-05-20,1,330.0,Top,7.0,4,5,1.0,3.0,1.0,1.0,1.0,1.0
J0122-TP-XXXL,2022-06-08,1,417.0,Top,7.0,2,6,1.0,1.0,1.0,1.0,1.0,1.0
J0124-TP-L,2022-06-08,1,743.0,Top,7.0,2,6,1.0,1.0,1.0,1.0,1.0,1.0
J0124-TP-L,2022-06-22,1,743.0,Top,7.0,2,6,1.0,1.0,1.0,1.0,1.0,1.0
J0124-TP-L,2022-06-29,1,570.0,Top,7.0,2,6,1.0,1.0,1.0,1.0,1.0,1.0
J0124-TP-XXL,2022-06-25,1,743.0,Top,7.0,5,6,1.0,1.0,1.0,1.0,1.0,1.0
J0127-SKD-XL,2022-06-28,2,1186.0,Set,8.0,1,6,1.0,2.0,1.0,1.0,1.3333333333333333,1.1428571428571428
J0127-SKD-XS,2022-06-16,1,1186.0,Set,7.0,3,6,1.0,1.0,1.0,1.0,1.0,1.0
J0127-SKD-XS,2022-06-27,1,1186.0,Set,7.0,0,6,1.0,1.0,1.0,1.0,1.0,1.0
J0132-KR-XXXL,2022-05-15,1,345.0,kurta,10.0,6,5,1.0,1.0,1.0,1.0,1.0,1.4285714285714286
J0132-KR-XXXL,2022-05-19,1,345.0,kurta,10.0,3,5,1.0,1.0,1.0,1.0,1.0,1.4285714285714286
J0132-KR-XXXL,2022-05-24,1,345.0,kurta,10.0,1,5,1.0,1.0,1.0,1.0,1.0,1.4285714285714286
J0132-KR-XXXL,2022-06-16,1,345.0,kurta,7.0,3,6,1.0,4.0,1.0,1.0,1.0,1.0
J0134-SET-S,2022-05-14,1,729.0,Set,8.0,5,5,1.0,2.0,1.0,1.0,1.0,1.1428571428571428
J0134-SET-S,2022-05-30,1,729.0,Set,7.0,0,5,1.0,2.0,1.0,1.0,1.0,1.0
J0134-SET-S,2022-06-08,1,699.0,Set,7.0,2,6,1.0,1.0,1.0,1.0,1.0,1.0
J0139-KR-XXL,2022-05-09,1,399.0,kurta,9.0,0,5,1.0,1.0,1.0,2.0,1.0,1.2857142857142858
J0139-KR-XXL,2022-06-22,1,387.0,kurta,8.0,2,6,1.0,2.0,1.0,1.0,1.0,1.1428571428571428
J0139-KR-XXXL,2022-05-02,2,798.0,kurta,9.0,0,5,1.0,1.0,1.0,1.0,1.3333333333333333,1.2857142857142858
J0139-KR-XXXL,2022-05-05,2,798.0,kurta,10.0,3,5,2.0,1.0,1.0,1.0,1.6666666666666667,1.4285714285714286
J0139-KR-XXXL,2022-05-07,1,387.0,kurta,9.0,5,5,2.0,2.0,2.0,1.0,1.6666666666666667,1.2857142857142858
J0139-KR-XXXL,2022-06-01,1,387.0,kurta,9.0,2,6,1.0,1.0,2.0,2.0,1.3333333333333333,1.2857142857142858
J0139-KR-XXXL,2022-06-13,1,387.0,kurta,9.0,0,6,1.0,1.0,1.0,2.0,1.0,1.2857142857142858
J0147-SET-XL,2022-06-05,1,583.0,Set,7.0,6,6,1.0,1.0,1.0,1.0,1.0,1.0
